420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 05:30:00;intensidade_precipitacao;2.0;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 05:30:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 05:40:00;intensidade_precipitacao;1.0;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 05:40:00;chuva;0.2;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 05:50:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 05:50:00;intensidade_precipitacao;1.9672131147540983;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:00:00;intensidade_precipitacao;2.278481012658228;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:00:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:10:00;intensidade_precipitacao;3.0638297872340425;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:10:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:20:00;chuva;0.5890200000000001;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:20:00;intensidade_precipitacao;2.9937629937629935;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:30:00;intensidade_precipitacao;2.975206611570248;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:30:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:40:00;intensidade_precipitacao;3.025210084033614;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:40:00;chuva;0.5890200000000001;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:50:00;intensidade_precipitacao;3.0508474576271185;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 06:50:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:00:00;chuva;0.5890200000000001;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:00:00;intensidade_precipitacao;2.8125;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:10:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:10:00;intensidade_precipitacao;2.627737226277372;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:20:00;intensidade_precipitacao;2.5263157894736845;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:20:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:30:00;intensidade_precipitacao;2.4657534246575343;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:30:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:40:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:40:00;intensidade_precipitacao;2.4573378839590445;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:50:00;intensidade_precipitacao;2.3452768729641695;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 07:50:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:00:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:00:00;intensidade_precipitacao;2.2929936305732483;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:10:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:10:00;intensidade_precipitacao;2.2429906542056073;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:20:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:20:00;intensidade_precipitacao;2.2153846153846155;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:30:00;intensidade_precipitacao;2.181818181818182;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:30:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:40:00;intensidade_precipitacao;2.111436950146628;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:40:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:50:00;chuva;0.39268000000000003;0004
420570401A;Estrada Geral Gamboa;GAROPABA;SC;-27.953;-48.629;2023-06-15 08:50:00;intensidade_precipitacao;2.0809248554913298;0004
